site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.03,brick,0.115,mineral_wool,0.1,south,1.5,0.6,0.65,2.6,26.916,31.253,0.9821,-2.152
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.15,brick,0.23,mineral_wool,0.1,north,1.2,1.5,0.45,2.6,25.561,28.635,0.9524,-2.362
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.1,concrete,0.1,eps,0.025,west,1.5,1.5,0.65,5.8,28.214,33.468,0.8512,-2.316
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,gi_sheet,0.002,eps,0.1,west,0.6,1.2,0.75,3.5,24.396,27.46,0.9405,-2.396
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,plywood,0.019,puf_sandwich_panel,0.1,eps,0.025,west,1.2,1.2,0.35,2.6,26.908,33.439,0.8571,-1.873
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,plywood,0.05,brick,0.115,eps,0.1,north,1.8,0.6,0.55,5.8,26.945,30.822,0.9821,-2.161
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,concrete,0.15,puf_sandwich_panel,0.1,mineral_wool,0.1,east,1.2,1.5,0.65,5.8,26.579,29.944,0.9583,-2.334
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.115,mineral_wool,0.1,north,0.6,1.5,0.35,3.5,26.589,30.782,0.9821,-2.151
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.115,mineral_wool,0.025,south,1.5,0.9,0.45,5.8,27.415,34.818,0.8095,-2.138
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,brick,0.345,gi_sheet,0.002,none,0.0,east,1.8,0.9,0.35,5.8,27.872,33.264,0.869,-2.383
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.1,mineral_wool,0.1,south,0.9,0.6,0.45,5.8,25.027,28.002,0.9464,-2.371
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.23,gi_sheet,0.002,eps,0.1,south,0.6,1.2,0.55,5.8,25.485,28.537,0.9524,-2.358
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,gi_sheet,0.002,eps,0.025,north,1.5,0.9,0.85,2.6,28.378,35.88,0.6964,-1.844
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,concrete,0.15,mineral_wool,0.1,west,0.6,1.2,0.35,2.6,26.305,29.129,0.9821,-2.191
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.23,mineral_wool,0.025,east,1.5,0.6,0.65,3.5,27.191,33.089,0.9048,-2.231
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,brick,0.115,gi_sheet,0.002,eps,0.05,north,1.2,1.5,0.75,5.8,28.051,32.629,0.9107,-2.285
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,concrete,0.2,concrete,0.2,eps,0.1,north,0.6,1.5,0.75,3.5,25.602,28.828,0.9524,-2.378
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,brick,0.115,eps,0.1,west,0.9,0.9,0.35,3.5,26.541,29.723,0.9821,-2.114
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,puf_sandwich_panel,0.075,mineral_wool,0.05,north,0.9,1.5,0.55,2.6,27.051,33.232,0.869,-1.926
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.15,eps,0.05,north,1.8,1.2,0.35,2.6,26.587,31.581,0.9762,-2.197
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.05,rcc_slab,0.25,eps,0.1,north,0.9,0.6,0.75,5.8,26.51,29.6,0.9702,-2.273
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,rcc_slab,0.25,mineral_wool,0.025,north,0.9,1.2,0.85,5.8,27.416,31.246,0.9702,-2.255
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,brick,0.115,puf_sandwich_panel,0.075,eps,0.025,north,0.9,1.5,0.65,2.6,26.903,31.301,0.9643,-2.284
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,rcc_slab,0.2,eps,0.1,north,1.2,0.9,0.85,3.5,27.592,31.048,0.9762,-2.227
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.2,brick,0.23,eps,0.1,south,1.8,1.5,0.55,3.5,25.967,29.349,0.9524,-2.374
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,brick,0.23,none,0.0,east,1.5,0.9,0.45,5.8,27.536,33.434,0.875,-2.347
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,concrete,0.2,brick,0.115,mineral_wool,0.025,south,1.2,1.5,0.75,5.8,27.28,31.74,0.9524,-2.368
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,brick,0.23,gi_sheet,0.002,eps,0.05,north,1.5,1.5,0.65,2.6,26.688,30.365,0.9583,-2.353
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,concrete,0.15,gi_sheet,0.002,eps,0.05,south,0.9,1.2,0.55,3.5,26.412,30.099,0.9583,-2.335
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.1,north,1.8,0.9,0.55,5.8,27.005,33.123,0.9107,-1.966
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,brick,0.115,mineral_wool,0.05,west,0.9,0.6,0.45,5.8,24.282,27.339,0.9405,-2.4
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,puf_sandwich_panel,0.1,mineral_wool,0.025,south,1.2,0.6,0.75,3.5,24.498,27.567,0.9405,-2.396
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,gi_sheet,0.002,eps,0.025,south,1.8,0.6,0.35,5.8,27.257,33.684,0.881,-1.851
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,gi_sheet,0.002,mineral_wool,0.025,east,1.5,1.5,0.55,5.8,27.421,34.223,0.7976,-1.874
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,rcc_slab,0.2,eps,0.025,south,1.2,0.9,0.75,2.6,27.636,32.546,0.9405,-2.221
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,plywood,0.019,puf_sandwich_panel,0.05,eps,0.05,east,0.9,0.6,0.35,2.6,26.662,32.227,0.9762,-1.875
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,puf_sandwich_panel,0.075,none,0.0,south,1.8,0.9,0.85,2.6,27.227,32.317,0.9464,-1.83
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.1,eps,0.025,north,1.8,1.5,0.55,2.6,26.779,32.171,0.9702,-1.822
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,rcc_slab,0.2,none,0.0,east,1.5,1.2,0.85,5.8,28.138,40.479,0.5714,-6.807
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.15,eps,0.025,north,1.5,1.2,0.75,3.5,28.107,35.064,0.756,-2.196
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,rcc_slab,0.1,eps,0.025,north,0.6,0.9,0.75,2.6,27.703,32.573,0.9405,-2.115
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,concrete,0.1,eps,0.025,west,1.5,0.6,0.55,3.5,27.322,34.863,0.8393,-2.141
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.019,brick,0.23,mineral_wool,0.05,west,1.5,0.9,0.55,2.6,27.182,32.334,0.9643,-2.228
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.15,eps,0.1,west,1.5,0.9,0.35,5.8,26.743,30.867,0.9762,-2.199
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,puf_sandwich_panel,0.075,eps,0.1,west,1.8,0.6,0.45,2.6,26.694,33.029,0.9583,-1.919
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,brick,0.23,none,0.0,south,1.5,1.2,0.65,2.6,28.636,34.666,0.7738,-2.216
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.1,south,1.8,0.6,0.35,5.8,26.643,31.706,0.9881,-1.968
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,puf_sandwich_panel,0.075,eps,0.05,west,1.5,1.2,0.75,2.6,27.213,31.859,0.9643,-2.306
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,plywood,0.019,gi_sheet,0.002,eps,0.1,east,1.8,0.9,0.55,2.6,26.747,32.09,0.9762,-1.909
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,puf_sandwich_panel,0.075,mineral_wool,0.05,south,1.2,0.9,0.65,3.5,24.546,27.679,0.9405,-2.395
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,puf_sandwich_panel,0.1,mineral_wool,0.05,west,1.5,0.9,0.35,2.6,25.068,28.161,0.9464,-2.371
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.3,rcc_slab,0.25,mineral_wool,0.1,south,1.8,0.6,0.55,2.6,24.349,27.39,0.9405,-2.398
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.05,none,0.0,west,1.8,0.9,0.55,2.6,26.764,38.269,0.5476,-6.988
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.115,eps,0.1,north,1.5,1.5,0.85,2.6,27.524,32.785,0.8988,-2.138
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,plywood,0.03,brick,0.23,none,0.0,north,0.9,1.2,0.45,2.6,27.967,36.569,0.6905,-2.23
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,gi_sheet,0.002,eps,0.025,west,1.8,0.6,0.55,3.5,27.753,34.782,0.7798,-1.837
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,brick,0.23,concrete,0.15,mineral_wool,0.05,east,0.6,0.6,0.45,5.8,25.365,28.514,0.9524,-2.373
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,concrete,0.1,gi_sheet,0.002,eps,0.025,south,1.2,0.9,0.85,2.6,27.548,33.104,0.9107,-2.292
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,plywood,0.019,puf_sandwich_panel,0.1,eps,0.1,north,1.5,1.5,0.45,2.6,27.401,33.057,0.8631,-1.885
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,puf_sandwich_panel,0.05,eps,0.1,east,1.8,1.5,0.55,3.5,27.949,36.459,0.7976,-1.849
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,brick,0.23,eps,0.05,north,1.5,0.9,0.35,3.5,24.29,27.372,0.9405,-2.402
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,rcc_slab,0.15,eps,0.05,west,0.6,1.2,0.65,3.5,27.116,30.968,0.9821,-2.178
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.2,mineral_wool,0.05,south,1.2,0.6,0.35,2.6,26.51,31.071,0.9762,-2.238
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,south,1.8,0.9,0.85,5.8,28.147,36.915,0.6964,-1.931
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,concrete,0.2,eps,0.05,west,0.6,0.6,0.45,3.5,24.92,28.022,0.9464,-2.386
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,brick,0.23,gi_sheet,0.002,mineral_wool,0.05,east,1.8,1.2,0.35,3.5,26.054,29.559,0.9524,-2.354
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,plywood,0.012,puf_sandwich_panel,0.075,mineral_wool,0.1,south,1.2,0.9,0.55,3.5,26.869,31.701,0.9881,-1.897
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.1,rcc_slab,0.25,none,0.0,north,1.8,1.5,0.75,2.6,28.195,36.07,0.7143,-2.77
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,rcc_slab,0.15,none,0.0,south,1.2,1.2,0.85,3.5,28.122,41.505,0.5595,-7.206
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,plywood,0.03,rcc_slab,0.15,mineral_wool,0.025,north,0.6,1.2,0.65,5.8,27.193,32.668,0.9286,-2.2
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.345,concrete,0.2,none,0.0,east,1.2,1.2,0.45,2.6,27.589,32.443,0.9107,-2.394
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,brick,0.23,rcc_slab,0.2,mineral_wool,0.1,south,1.5,0.9,0.55,3.5,25.11,28.119,0.9464,-2.376
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,brick,0.23,gi_sheet,0.002,mineral_wool,0.1,west,0.6,0.6,0.65,2.6,25.47,28.418,0.9524,-2.36
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,gi_sheet,0.002,eps,0.025,south,0.9,0.6,0.75,5.8,26.056,29.707,0.9524,-2.373
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,west,1.2,0.9,0.35,5.8,26.877,34.151,0.8631,-1.932
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,concrete,0.3,concrete,0.1,none,0.0,east,0.9,0.6,0.55,3.5,27.897,33.368,0.869,-2.392
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,brick,0.23,eps,0.025,north,1.8,1.5,0.75,5.8,29.106,34.871,0.7381,-2.215
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.1,mineral_wool,0.05,west,1.5,1.5,0.65,2.6,28.141,34.635,0.7798,-2.146
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,plywood,0.019,brick,0.23,mineral_wool,0.05,north,0.9,1.5,0.35,3.5,26.622,30.93,0.9762,-2.228
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,concrete,0.2,gi_sheet,0.002,none,0.0,east,1.2,1.2,0.45,5.8,28.083,35.522,0.756,-2.359
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,north,0.6,0.9,0.35,3.5,26.59,31.935,0.9881,-1.942
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,rcc_slab,0.25,eps,0.05,south,1.2,0.9,0.55,2.6,26.5,30.768,0.9702,-2.264
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,west,1.5,0.9,0.85,3.5,27.297,33.105,0.881,-1.939
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,brick,0.345,rcc_slab,0.1,mineral_wool,0.025,north,1.2,0.6,0.65,3.5,25.706,29.281,0.9464,-2.39
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,rcc_slab,0.25,eps,0.05,west,1.8,1.5,0.35,3.5,26.783,31.041,0.9702,-2.256
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,brick,0.115,eps,0.025,south,1.2,0.6,0.55,2.6,27.364,32.622,0.9405,-2.104
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,concrete,0.3,rcc_slab,0.25,none,0.0,west,1.5,1.5,0.35,3.5,27.399,32.408,0.9107,-2.397
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,brick,0.115,mineral_wool,0.05,east,0.9,0.6,0.85,5.8,27.292,31.419,0.9821,-2.122
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.1,eps,0.1,north,1.2,1.5,0.35,3.5,26.807,31.023,0.9881,-1.841
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,concrete,0.1,brick,0.23,mineral_wool,0.1,south,1.5,0.6,0.45,5.8,26.018,29.227,0.9583,-2.341
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,puf_sandwich_panel,0.075,eps,0.025,east,1.2,0.6,0.45,3.5,26.115,29.751,0.9643,-2.31
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,brick,0.345,puf_sandwich_panel,0.075,eps,0.025,north,1.5,0.6,0.55,2.6,25.287,28.514,0.9464,-2.384
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,plywood,0.05,brick,0.115,mineral_wool,0.025,west,1.8,0.9,0.45,2.6,27.594,34.141,0.8631,-2.159
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,concrete,0.15,none,0.0,north,0.9,1.5,0.35,2.6,29.197,37.973,0.6369,-2.179
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,puf_sandwich_panel,0.05,eps,0.05,east,1.5,1.2,0.85,5.8,25.348,28.806,0.9405,-2.394
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,concrete,0.15,gi_sheet,0.002,mineral_wool,0.025,north,1.8,1.5,0.35,5.8,26.567,30.802,0.9583,-2.33
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,rcc_slab,0.25,mineral_wool,0.025,south,1.2,1.5,0.65,5.8,25.472,29.215,0.9405,-2.403
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.019,brick,0.23,none,0.0,north,1.8,1.5,0.75,2.6,28.906,39.151,0.5893,-2.71
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,brick,0.115,none,0.0,south,0.6,1.5,0.85,5.8,27.61,40.434,0.5714,-7.275
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.1,mineral_wool,0.1,south,0.6,1.5,0.85,3.5,27.266,32.647,0.9702,-1.875
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,plywood,0.012,gi_sheet,0.002,mineral_wool,0.025,south,0.9,0.9,0.75,3.5,27.649,36.77,0.7083,-1.882
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,rammed_earth,0.3,concrete,0.2,none,0.0,south,0.9,1.2,0.35,5.8,27.372,32.257,0.9107,-2.385
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,concrete,0.1,puf_sandwich_panel,0.1,none,0.0,west,1.2,1.5,0.55,2.6,27.153,34.849,0.7798,-3.057
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,plywood,0.05,puf_sandwich_panel,0.15,eps,0.05,east,1.5,1.5,0.65,3.5,26.926,32.434,0.9345,-1.971
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,plywood,0.019,concrete,0.1,mineral_wool,0.025,south,0.9,0.9,0.55,2.6,27.261,33.833,0.8631,-2.133
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,brick,0.23,brick,0.115,eps,0.025,south,0.6,1.2,0.35,3.5,26.276,29.941,0.9524,-2.367
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,rcc_slab,0.2,none,0.0,east,1.2,1.2,0.35,2.6,27.431,39.04,0.6071,-6.815
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,concrete,0.1,mineral_wool,0.1,north,0.9,1.2,0.45,3.5,24.119,27.141,0.9405,-2.399
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,brick,0.23,brick,0.23,mineral_wool,0.05,north,0.6,1.2,0.55,3.5,25.471,28.682,0.9464,-2.376
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,plywood,0.05,rcc_slab,0.15,mineral_wool,0.1,west,1.8,0.6,0.65,5.8,27.113,30.793,0.9762,-2.22
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.115,rcc_slab,0.15,mineral_wool,0.025,south,0.9,0.9,0.45,5.8,27.041,31.373,0.9583,-2.329
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.05,eps,0.05,south,0.6,0.6,0.45,3.5,26.436,32.514,0.9643,-1.911
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,gi_sheet,0.002,eps,0.05,east,0.9,1.2,0.45,5.8,26.509,30.076,0.9643,-2.31
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,brick,0.23,rcc_slab,0.25,eps,0.025,north,1.5,0.6,0.65,5.8,26.364,30.137,0.9524,-2.379
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,brick,0.23,eps,0.1,west,1.8,0.6,0.75,3.5,27.357,30.881,0.9762,-2.217
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,brick,0.23,mineral_wool,0.05,south,1.8,1.5,0.55,3.5,25.476,28.774,0.9464,-2.382
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,puf_sandwich_panel,0.075,eps,0.05,west,1.5,0.6,0.65,5.8,25.51,28.625,0.9524,-2.371
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.1,eps,0.025,south,1.5,0.6,0.85,2.6,27.303,33.142,0.9345,-1.815
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,rcc_slab,0.1,none,0.0,west,0.9,1.2,0.35,5.8,29.544,40.431,0.619,-2.112
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.15,mineral_wool,0.05,west,1.2,1.5,0.35,5.8,26.964,32.074,0.9643,-2.2
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,concrete,0.2,mineral_wool,0.05,north,0.9,0.6,0.45,2.6,25.921,29.181,0.9583,-2.351
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,rcc_slab,0.2,eps,0.05,south,1.2,0.6,0.65,3.5,24.083,27.153,0.9345,-2.403
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,brick,0.115,concrete,0.2,eps,0.025,north,0.9,0.6,0.45,5.8,26.943,31.014,0.9583,-2.338
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,plywood,0.012,brick,0.23,mineral_wool,0.1,west,1.5,0.9,0.65,5.8,27.357,31.417,0.9762,-2.228
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,rcc_slab,0.1,eps,0.025,west,0.9,1.5,0.55,2.6,25.197,28.624,0.9405,-2.399
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,concrete,0.3,brick,0.23,mineral_wool,0.025,west,0.9,1.2,0.45,2.6,25.566,29.236,0.9464,-2.396
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,rcc_slab,0.15,mineral_wool,0.05,east,1.5,0.9,0.65,2.6,27.72,31.986,0.9821,-2.183
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,90.0,plywood,0.012,brick,0.115,eps,0.05,north,1.8,1.5,0.45,3.5,27.805,34.118,0.8155,-2.117
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,plywood,0.012,puf_sandwich_panel,0.075,none,0.0,north,0.9,0.6,0.75,3.5,26.947,37.192,0.631,-4.199
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,concrete,0.1,eps,0.1,east,1.5,0.6,0.65,2.6,26.911,30.23,0.9821,-2.125
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.05,concrete,0.1,eps,0.05,west,1.5,0.9,0.55,2.6,27.335,32.851,0.9405,-2.163
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.15,mineral_wool,0.05,south,0.9,1.5,0.85,2.6,27.466,32.656,0.9286,-2.201
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,gi_sheet,0.002,mineral_wool,0.05,west,0.6,0.6,0.65,3.5,26.901,32.004,0.9821,-1.863
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.012,puf_sandwich_panel,0.15,eps,0.025,north,1.5,0.9,0.65,3.5,27.501,34.887,0.7381,-1.851
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,puf_sandwich_panel,0.15,eps,0.05,south,1.8,0.6,0.55,2.6,24.364,27.376,0.9405,-2.395
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.1,eps,0.05,east,0.9,0.9,0.35,5.8,26.865,32.268,0.9643,-2.143
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.019,concrete,0.1,mineral_wool,0.025,south,0.9,1.5,0.45,2.6,27.473,34.647,0.8452,-2.133
Srinagar,34.0837,74.7973,cold,3.0,3.0,2.6,45.0,plywood,0.012,rcc_slab,0.15,eps,0.1,west,1.5,0.6,0.45,5.8,26.651,31.023,0.9821,-2.187
